,geneSymbol,moduleColor,GSsubtype,p.GSsubtype,MM.turquoise,p.MMturquoise,MM.green,p.MMgreen,MM.yellow,p.MMyellow,MM.grey,p.MMgrey,MM.blue,p.MMblue,MM.pink,p.MMpink,MM.red,p.MMred,MM.black,p.MMblack,MM.brown,p.MMbrown
FAM55C,FAM55C,turquoise,0.426135672046934,4.14810914843181e-18,0.47715872272529,6.87736717840802e-23,0.418118059713962,1.98783459617128e-17,-0.19564126851239,0.000129104625465338,-0.0158393468441855,0.758880331388937,0.0688027023970725,0.181932194520573,0.230052787027141,6.2228014246522e-06,0.163504824583019,0.00142340954567389,0.228959815945846,6.90434532841616e-06,0.0492913233130823,0.339203609916443
TENC1,TENC1,turquoise,0.427750246261598,3.01020870124629e-18,0.611534355016557,3.84649135396308e-40,0.357355012820319,7.91360515378308e-13,-0.631438828429111,1.90160639686745e-43,0.0642543928640027,0.21261791838288,-0.0439253310314938,0.39444239489243,0.267896459601715,1.23511033529173e-07,0.543614643617206,1.88686169115024e-30,0.0392174474874993,0.447110195629151,0.291196111405437,8.0110366415285e-09
MEX3A,MEX3A,turquoise,-0.429845994730524,1.98027576799732e-18,-0.570119304727918,5.76088950932962e-34,-0.347798530684811,3.45155994317706e-12,0.506455460720837,5.09782122701038e-26,0.222978043688324,1.20850986260149e-05,0.0162540498584656,0.752769974342171,-0.000481955303505077,0.992548465778901,-0.226743591700632,8.51076300723442e-06,-0.198024919264234,0.000106300456650063,0.0402884706276051,0.434790540883478
S100A6,S100A6,turquoise,-0.431018100232492,1.5647913983603e-18,-0.451855064993887,2.03516265320494e-20,-0.454322497986879,1.19282076656649e-20,0.0405758960853275,0.431517905608824,0.117529678751665,0.0222896058774375,0.308328232665552,9.09224537288087e-10,-0.194878044346379,0.000137327548748993,0.0789939240885364,0.125244442744752,0.0749984685250903,0.145570182506886,0.246949789327273,1.16888923177657e-06
PFKP,PFKP,turquoise,-0.432033985845454,1.27495735833856e-18,-0.586409739696697,2.73524928006627e-36,-0.376188280158879,3.74490703372458e-14,0.36934339451727,1.16154021635559e-13,0.0350339781190941,0.497080203056901,0.29355999157235,5.98354685410494e-09,-0.20186140914792,7.73720259178163e-05,-0.133301703296446,0.0094677031626478,0.100436501290493,0.0510358967711677,0.212638502760545,3.06964314231805e-05
ZNF652,ZNF652,turquoise,0.432602645063022,1.1364946677065e-18,0.520285467182952,1.32275964363928e-27,0.366533807938353,1.83429447207117e-13,-0.288052358169809,1.17607806662203e-08,-0.199840210962265,9.15345141378813e-05,-0.206116806053635,5.40162867459711e-05,0.0284630871450683,0.581178116473497,0.101206595237783,0.0492737325298342,0.0667251198115335,0.19551656497756,0.000884453010741447,0.986325898060558
ANKHD1-EIF4EBP3,ANKHD1-EIF4EBP3,turquoise,0.434713901188332,7.40242492951443e-19,0.616335181201845,6.44561419785449e-41,0.471953482249067,2.30513016842218e-22,-0.515675320178207,4.55205452893649e-27,-0.0944372287969649,0.0666407045094053,-0.0874652792195965,0.0894807438447926,0.0792541350057583,0.124001275419653,0.240183012568095,2.3176631267309e-06,0.108120970923146,0.0356134553829772,0.0639999847757936,0.214438103616659
ZNF814,ZNF814,turquoise,0.435873431512386,5.84196426062561e-19,0.544057137107607,1.65803637397736e-30,0.289248395100984,1.01680522630649e-08,-0.314025699836962,4.27127516669455e-10,-0.0266400611965873,0.605632152679773,-0.230040996296494,6.2297991609901e-06,0.458210903722631,5.09429253355554e-21,0.159442994536919,0.00187356498015853,0.0150995613603606,0.769817646294097,-0.10386186220791,0.0435830925714034
EML2,EML2,turquoise,0.436108892353893,5.56714358989067e-19,0.630472369219423,2.78749897749938e-43,0.298861051262173,3.07983312717385e-09,-0.447542802828035,5.12388712354426e-20,0.0314245221589058,0.542465100825773,-0.266414305830537,1.45743725141047e-07,0.225306571795637,9.73621258150821e-06,0.0941114995079996,0.0675893048530448,0.133225528498114,0.0095089905905353,-0.171302297000679,0.000825144608629929
TRIM66,TRIM66,turquoise,0.438449613526785,3.44122359657438e-19,0.555942265848931,4.78502607310004e-32,0.568144929062517,1.0798758134165e-33,-0.394884916589989,1.48023254170717e-15,0.204773621155956,6.05523315260583e-05,-0.0584570151305826,0.256903667348982,0.53083777959395,7.27158699771579e-29,0.126137761257969,0.0141243332314859,0.109216339708658,0.0337765311179005,0.00937741313655115,0.85580410001801
PVR,PVR,turquoise,-0.438565490666427,3.35991487878632e-19,-0.576802565729757,6.65242637656197e-35,-0.290252210701534,8.99432390473017e-09,0.474584652162212,1.25400818261002e-22,0.161598226792976,0.00162064335777838,0.0422794675909718,0.412415124557391,-0.159360451118072,0.00188393366798799,-0.268511297535964,1.15281232341308e-07,-0.131469699658575,0.010506052178808,-0.0859138778106675,0.0953336478807901
KRT8,KRT8,turquoise,0.441371129165027,1.87791560694085e-19,0.448253441021779,4.40461963401811e-20,0.114436470122755,0.0260916996430558,-0.193948933537897,0.000148000951338234,-0.340810673743609,9.82187748420253e-12,-0.204406848462019,6.24626892858992e-05,0.000871063617518907,0.986532885288453,0.0605905484888696,0.239917350035023,0.0473760993880337,0.358324754994812,0.130171739099102,0.011301577726063
EPN3,EPN3,turquoise,0.441792172748733,1.72011660313448e-19,0.450005728657232,3.02878498084819e-20,0.151585846523377,0.00313180039953357,-0.0193365828079202,0.707856761226901,-0.459674866447123,3.68759262922229e-21,-0.298674613932338,3.15334278715833e-09,-0.0314109931628834,0.542639004105923,-0.0804274532754807,0.118514464295169,0.0656585179138728,0.20277172989147,-0.142388399382077,0.00554871167272318
IFFO2,IFFO2,turquoise,-0.442296754610089,1.54812803888213e-19,-0.429225154009236,2.24251175762462e-18,-0.0320362819329795,0.534630505765939,0.240556649714036,2.23286177621447e-06,0.244655216469552,1.47758263185015e-06,0.171508258403586,0.000813087018441147,0.0901341624983128,0.0800892458927907,0.103028918822388,0.0453054959445008,-0.12888724880419,0.0121408304287475,0.0529476962515695,0.30454674412619
SREBF1,SREBF1,turquoise,0.442453993325641,1.49807747749628e-19,0.582760055507561,9.30983193472913e-36,0.26241603183915,2.26643818972642e-07,-0.383237541137597,1.13479224256542e-14,-0.233984237056974,4.26378753730872e-06,-0.170936717212679,0.000846954473394244,0.0602541039411738,0.242542288358707,0.02343320467568,0.649722992508502,0.106443968305632,0.0385899030402349,-0.0357905536918726,0.487829216413271
